Time,Channel A
(s),(V)

0.00000000,0.03860591
0.00666670,0.04028443
0.01333340,0.04211554
0.02000010,0.03906369
0.02666680,0.04028443
0.03333350,0.04150517
0.04000020,0.04043702
0.04666690,0.04043702
0.05333360,0.04226813
0.06000030,0.03860591
0.06666700,0.04104739
0.07333370,0.04104739
0.08000040,0.03891110
0.08666710,0.04089480
0.09333380,0.04165776
0.10000050,0.04089480
0.10666720,0.04028443
0.11333390,0.04211554
0.12000060,0.03921628
0.12666730,0.03952147
0.13333400,0.04196295
0.14000070,0.03952147
0.14666740,0.04104739
0.15333410,0.04226813
0.16000080,0.03921628
0.16666750,0.04104739
0.17333420,0.04150517
0.18000090,0.03921628
0.18666760,0.03906369
0.19333430,0.04150517
0.20000100,0.03906369
0.20666770,0.03967406
0.21333440,0.04196295
0.22000110,0.03936888
0.22666780,0.04074221
0.23333450,0.04104739
0.24000120,0.03906369
0.24666790,0.04150517
0.25333460,0.04150517
0.26000130,0.03921628
0.26666800,0.04089480
0.27333470,0.04165776
0.28000140,0.03906369
0.28666810,0.03997925
0.29333480,0.04150517
0.30000150,0.03921628
0.30666819,0.04028443
0.31333489,0.04211554
0.32000159,0.03906369
0.32666829,0.04074221
0.33333499,0.04181036
0.34000169,0.03814813
0.34666839,0.03952147
0.35333509,0.04058962
0.36000179,0.03952147
0.36666849,0.04028443
0.37333519,0.04074221
0.38000189,0.03952147
0.38666859,0.04043702
0.39333529,0.04196295
0.40000199,0.03891110
0.40666869,0.04043702
0.41333539,0.04089480
0.42000209,0.03860591
0.42666879,0.04074221
0.43333549,0.04165776
0.44000219,0.03952147
0.44666889,0.04074221
0.45333559,0.03982665
0.46000229,0.03891110
0.46666899,0.04104739
0.47333569,0.04211554
0.48000239,0.03952147
0.48666909,0.03997925
0.49333579,0.04181036
0.50000249,0.03799554
0.50666919,0.04028443
0.51333589,0.04150517
0.52000259,0.03845332
0.52666929,0.04104739
0.53333599,0.04303110
0.54000269,0.04028443
0.54666939,0.04211554
0.55333609,0.04226813
0.56000279,0.03906369
0.56666949,0.04181036
0.57333619,0.04196295
0.58000289,0.03936888
0.58666959,0.04074221
0.59333629,0.04074221
0.60000299,0.03906369
0.60666969,0.04043702
0.61333639,0.04226813
0.62000309,0.03845332
0.62666979,0.04074221
0.63333649,0.04104739
0.64000319,0.03997925
0.64666989,0.04058962
0.65333659,0.04028443
0.66000329,0.03906369
0.66666999,0.04104739
0.67333669,0.04150517
0.68000339,0.03967406
0.68667009,0.04119999
0.69333679,0.04211554
0.70000349,0.03860591
0.70667019,0.04089480
0.71333689,0.04089480
0.72000359,0.03906369
0.72667029,0.03997925
0.73333699,0.04058962
0.74000369,0.03814813
0.74667039,0.04074221
0.75333709,0.04211554
0.76000379,0.03830073
0.76667049,0.04043702
0.77333719,0.04181036
0.78000389,0.03921628
0.78667059,0.04043702
0.79333729,0.04242073
0.80000399,0.03799554
0.80667069,0.04074221
0.81333739,0.04211554
0.82000409,0.03891110
0.82667079,0.04058962
0.83333749,0.04211554
0.84000419,0.04165776
0.84667089,0.04074221
0.85333759,0.04196295
0.86000429,0.03997925
0.86667099,0.04089480
0.87333769,0.04303110
0.88000439,0.03906369
0.88667109,0.04119999
0.89333779,0.04150517
0.90000449,0.03860591
0.90667119,0.04119999
0.91333788,0.04028443
0.92000458,0.03967406
0.92667128,0.04074221
0.93333798,0.04074221
0.94000468,0.03936888
0.94667138,0.03952147
0.95333808,0.04150517
0.96000478,0.03936888
0.96667148,0.04028443
0.97333818,0.04272591
0.98000488,0.03891110
0.98667158,0.04028443
0.99333828,0.04211554
1.00000498,0.03967406
1.00667168,0.04028443
1.01333838,0.04226813
1.02000508,0.03921628
1.02667178,0.03982665
1.03333848,0.04272591
1.04000518,0.03860591
1.04667188,0.04104739
1.05333858,0.04181036
1.06000528,0.03830073
1.06667198,0.04242073
1.07333868,0.04089480
1.08000538,0.03921628
1.08667208,0.03952147
1.09333878,0.04165776
1.10000548,0.03921628
1.10667218,0.03906369
1.11333888,0.04303110
1.12000558,0.03860591
1.12667228,0.04150517
1.13333898,0.04272591
1.14000568,0.03814813
1.14667238,0.04226813
1.15333908,0.04119999
1.16000578,0.03967406
1.16667248,0.04028443
1.17333918,0.04196295
